SITE_NO,DATE_TIME_HEURE,MATRIX,START_DEPTH_METERS,END_DEPTH_METERS,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON,MEAS_LAB_BATCH_ID
"ON02IS5449","2016-08-04 03:00","S.SURFACE","0","-0.03","","17","1.1","3.4","58028","NG/G DWT","DODECAMETHYLCYCLOHEXASILOXANE (D6)","DODÉCAMÉTHYLCYCLOHEXASILOXANE (D6)","V","2016-ON0249-0003","QEE0053"
"ON02IS5449","2016-08-04 03:00","S.SURFACE","0","-0.03","<","4.1","1.4","4.1","58029","NG/G DWT","DODECAMETHYLPENTASILOXANE (L5-MD3M)","DODÉCAMÉTHYLPENTASILOXANE (L5-MD3M)","V","2016-ON0249-0003","QEE0053"
"ON02IS5449","2016-08-04 03:00","S.SURFACE","0","-0.03","","4.2","1.6","4.7","58030","NG/G DWT","HEXAMETHYLCYCLOTRISILOXANE (D3)","HEXAMÉTHYLCYCLOTRISILOXANE (D3)","V","2016-ON0249-0003","QEE0053"
"ON02IS5451","2016-08-04 06:00","S.SURFACE","0","-0.03","","3.8","0.29","0.88","58026","NG/G DWT","DECAMETHYLCYCLOPENTASILOXANE (D5)","DÉCAMÉTHYLCYCLOPENTASILOXANE (D5)","V","2016-ON0249-0004","QEE0053"
"ON02IS5451","2016-08-04 06:00","S.SURFACE","0","-0.03","","1.4","0.22","0.66","58033","NG/G DWT","OCTAMETHYLCYCLOTETRASILOXANE (D4)","OCTAMÉTHYLCYCLOTÉTRASILOXANE (D4)","V","2016-ON0249-0004","QEE0053"
"ON02IS5451","2016-08-04 06:00","S.SURFACE","0","-0.03","<","1.7","0.57","1.7","58035","NG/G DWT","TETRAKIS(TRIMETHYLSILOXY)SILANE (M4Q)","TÉTRAKIS(TRIMÉTHYLSILOXY)SILANE (M4Q)","V","2016-ON0249-0004","QEE0053"
"ON02IS5451","2016-08-04 06:00","S.SURFACE","0","-0.03","","9.9","0.7","2.1","58028","NG/G DWT","DODECAMETHYLCYCLOHEXASILOXANE (D6)","DODÉCAMÉTHYLCYCLOHEXASILOXANE (D6)","V","2016-ON0249-0004","QEE0053"
"ON02IS5451","2016-08-04 06:00","S.SURFACE","0","-0.03","<","1.7","0.56","1.7","58029","NG/G DWT","DODECAMETHYLPENTASILOXANE (L5-MD3M)","DODÉCAMÉTHYLPENTASILOXANE (L5-MD3M)","V","2016-ON0249-0004","QEE0053"
"ON02IS5451","2016-08-04 06:00","S.SURFACE","0","-0.03","","2.5","1","3.1","58030","NG/G DWT","HEXAMETHYLCYCLOTRISILOXANE (D3)","HEXAMÉTHYLCYCLOTRISILOXANE (D3)","V","2016-ON0249-0004","QEE0053"
"ON02IS5451","2016-08-04 06:00","S.SURFACE","0","-0.03","","10","2.2","6.7","58031","NG/G DWT","HEXAMETHYLDISILOXANE (L2-HMDSO)","HEXAMÉTHYLDISILOXANE (L2-HMDSO)","V","2016-ON0249-0004","QEE0053"
